tls_id,phase_index,phase_state,phase_duration,min_duration,max_duration,controlled_lanes,controlled_links
632031937,0,GGGgrrrrrGGgg,40.0,7.0,50.0,-138002002#2_0 -138002002#2_0 -138002002#2_1 -138002002#2_1 186407685_0 186407685_0 186407685_1 186407685_2 186407685_2 138002006#0_0 138002006#0_1 138002006#0_1 138002006#0_1,"[[('-138002002#2_0', '1328467333_0', ':632031937_0_0')], [('-138002002#2_0', '-138002006#3_0', ':632031937_1_0')], [('-138002002#2_1', '-138002006#3_1', ':632031937_1_1')], [('-138002002#2_1', '1369578052#0_1', ':632031937_3_0')], [('186407685_0', '1369578052#0_0', ':632031937_4_0')], [('186407685_0', '1328467333_0', ':632031937_5_0')], [('186407685_1', '1328467333_1', ':632031937_5_1')], [('186407685_2', '1328467333_2', ':632031937_5_2')], [('186407685_2', '-138002006#3_1', ':632031937_8_0')], [('138002006#0_0', '1369578052#0_0', ':632031937_9_0')], [('138002006#0_1', '1369578052#0_1', ':632031937_9_1')], [('138002006#0_1', '1328467333_2', ':632031937_11_0')], [('138002006#0_1', '-138002006#3_1', ':632031937_12_0')]]"
632031937,1,yyyyrrrrryyyy,5.0,5.0,5.0,-138002002#2_0 -138002002#2_0 -138002002#2_1 -138002002#2_1 186407685_0 186407685_0 186407685_1 186407685_2 186407685_2 138002006#0_0 138002006#0_1 138002006#0_1 138002006#0_1,"[[('-138002002#2_0', '1328467333_0', ':632031937_0_0')], [('-138002002#2_0', '-138002006#3_0', ':632031937_1_0')], [('-138002002#2_1', '-138002006#3_1', ':632031937_1_1')], [('-138002002#2_1', '1369578052#0_1', ':632031937_3_0')], [('186407685_0', '1369578052#0_0', ':632031937_4_0')], [('186407685_0', '1328467333_0', ':632031937_5_0')], [('186407685_1', '1328467333_1', ':632031937_5_1')], [('186407685_2', '1328467333_2', ':632031937_5_2')], [('186407685_2', '-138002006#3_1', ':632031937_8_0')], [('138002006#0_0', '1369578052#0_0', ':632031937_9_0')], [('138002006#0_1', '1369578052#0_1', ':632031937_9_1')], [('138002006#0_1', '1328467333_2', ':632031937_11_0')], [('138002006#0_1', '-138002006#3_1', ':632031937_12_0')]]"
632031937,2,rrrrGGGGGrrrr,40.0,10.0,50.0,-138002002#2_0 -138002002#2_0 -138002002#2_1 -138002002#2_1 186407685_0 186407685_0 186407685_1 186407685_2 186407685_2 138002006#0_0 138002006#0_1 138002006#0_1 138002006#0_1,"[[('-138002002#2_0', '1328467333_0', ':632031937_0_0')], [('-138002002#2_0', '-138002006#3_0', ':632031937_1_0')], [('-138002002#2_1', '-138002006#3_1', ':632031937_1_1')], [('-138002002#2_1', '1369578052#0_1', ':632031937_3_0')], [('186407685_0', '1369578052#0_0', ':632031937_4_0')], [('186407685_0', '1328467333_0', ':632031937_5_0')], [('186407685_1', '1328467333_1', ':632031937_5_1')], [('186407685_2', '1328467333_2', ':632031937_5_2')], [('186407685_2', '-138002006#3_1', ':632031937_8_0')], [('138002006#0_0', '1369578052#0_0', ':632031937_9_0')], [('138002006#0_1', '1369578052#0_1', ':632031937_9_1')], [('138002006#0_1', '1328467333_2', ':632031937_11_0')], [('138002006#0_1', '-138002006#3_1', ':632031937_12_0')]]"
632031937,3,rrrryyyyyrrrr,5.0,5.0,5.0,-138002002#2_0 -138002002#2_0 -138002002#2_1 -138002002#2_1 186407685_0 186407685_0 186407685_1 186407685_2 186407685_2 138002006#0_0 138002006#0_1 138002006#0_1 138002006#0_1,"[[('-138002002#2_0', '1328467333_0', ':632031937_0_0')], [('-138002002#2_0', '-138002006#3_0', ':632031937_1_0')], [('-138002002#2_1', '-138002006#3_1', ':632031937_1_1')], [('-138002002#2_1', '1369578052#0_1', ':632031937_3_0')], [('186407685_0', '1369578052#0_0', ':632031937_4_0')], [('186407685_0', '1328467333_0', ':632031937_5_0')], [('186407685_1', '1328467333_1', ':632031937_5_1')], [('186407685_2', '1328467333_2', ':632031937_5_2')], [('186407685_2', '-138002006#3_1', ':632031937_8_0')], [('138002006#0_0', '1369578052#0_0', ':632031937_9_0')], [('138002006#0_1', '1369578052#0_1', ':632031937_9_1')], [('138002006#0_1', '1328467333_2', ':632031937_11_0')], [('138002006#0_1', '-138002006#3_1', ':632031937_12_0')]]"
GS_10852700972,0,GGGGGrrrrr,39.0,7.0,50.0,186407684#0_0 186407684#0_1 186407684#0_2 186407684#0_2 186407684#0_2 1341093415#0_0 1341093415#0_0 1341093415#0_1 1341093415#0_2 1341093415#0_3,"[[('186407684#0_0', '791826085_0', ':10852700972_0_0')], [('186407684#0_1', '791826085_1', ':10852700972_0_1')], [('186407684#0_2', '791826085_2', ':10852700972_0_2')], [('186407684#0_2', '1342963991_2', ':10852700972_3_0')], [('186407684#0_2', '1342963991_3', ':10852700972_3_1')], [('1341093415#0_0', '791826085_0', ':10852700972_5_0')], [('1341093415#0_0', '1342963991_0', ':10852700972_6_0')], [('1341093415#0_1', '1342963991_1', ':10852700972_6_1')], [('1341093415#0_2', '1342963991_2', ':10852700972_6_2')], [('1341093415#0_3', '1342963991_3', ':10852700972_6_3')]]"
GS_10852700972,1,yyyyyrrrrr,6.0,6.0,6.0,186407684#0_0 186407684#0_1 186407684#0_2 186407684#0_2 186407684#0_2 1341093415#0_0 1341093415#0_0 1341093415#0_1 1341093415#0_2 1341093415#0_3,"[[('186407684#0_0', '791826085_0', ':10852700972_0_0')], [('186407684#0_1', '791826085_1', ':10852700972_0_1')], [('186407684#0_2', '791826085_2', ':10852700972_0_2')], [('186407684#0_2', '1342963991_2', ':10852700972_3_0')], [('186407684#0_2', '1342963991_3', ':10852700972_3_1')], [('1341093415#0_0', '791826085_0', ':10852700972_5_0')], [('1341093415#0_0', '1342963991_0', ':10852700972_6_0')], [('1341093415#0_1', '1342963991_1', ':10852700972_6_1')], [('1341093415#0_2', '1342963991_2', ':10852700972_6_2')], [('1341093415#0_3', '1342963991_3', ':10852700972_6_3')]]"
GS_10852700972,2,rrrrrGGGGG,39.0,13.0,50.0,186407684#0_0 186407684#0_1 186407684#0_2 186407684#0_2 186407684#0_2 1341093415#0_0 1341093415#0_0 1341093415#0_1 1341093415#0_2 1341093415#0_3,"[[('186407684#0_0', '791826085_0', ':10852700972_0_0')], [('186407684#0_1', '791826085_1', ':10852700972_0_1')], [('186407684#0_2', '791826085_2', ':10852700972_0_2')], [('186407684#0_2', '1342963991_2', ':10852700972_3_0')], [('186407684#0_2', '1342963991_3', ':10852700972_3_1')], [('1341093415#0_0', '791826085_0', ':10852700972_5_0')], [('1341093415#0_0', '1342963991_0', ':10852700972_6_0')], [('1341093415#0_1', '1342963991_1', ':10852700972_6_1')], [('1341093415#0_2', '1342963991_2', ':10852700972_6_2')], [('1341093415#0_3', '1342963991_3', ':10852700972_6_3')]]"
GS_10852700972,3,rrrrryyyyy,6.0,6.0,6.0,186407684#0_0 186407684#0_1 186407684#0_2 186407684#0_2 186407684#0_2 1341093415#0_0 1341093415#0_0 1341093415#0_1 1341093415#0_2 1341093415#0_3,"[[('186407684#0_0', '791826085_0', ':10852700972_0_0')], [('186407684#0_1', '791826085_1', ':10852700972_0_1')], [('186407684#0_2', '791826085_2', ':10852700972_0_2')], [('186407684#0_2', '1342963991_2', ':10852700972_3_0')], [('186407684#0_2', '1342963991_3', ':10852700972_3_1')], [('1341093415#0_0', '791826085_0', ':10852700972_5_0')], [('1341093415#0_0', '1342963991_0', ':10852700972_6_0')], [('1341093415#0_1', '1342963991_1', ':10852700972_6_1')], [('1341093415#0_2', '1342963991_2', ':10852700972_6_2')], [('1341093415#0_3', '1342963991_3', ':10852700972_6_3')]]"
GS_11644940310,0,GGggGGGgrrrrrr,39.0,7.0,50.0,-138002006#3_0 -138002006#3_1 -138002006#3_1 -138002006#3_1 1369578054_0 1369578054_0 1369578054_1 1369578054_1 1254771874#0_0 1254771874#0_0 1254771874#0_1 1254771874#0_2 1254771874#0_3 1254771874#0_3,"[[('-138002006#3_0', '-422986370#2_0', ':11644940310_0_0')], [('-138002006#3_1', '-422986370#2_1', ':11644940310_0_1')], [('-138002006#3_1', '1341093415#0_3', ':11644940310_2_0')], [('-138002006#3_1', '138002006#0_1', ':11644940310_3_0')], [('1369578054_0', '1341093415#0_0', ':11644940310_4_0')], [('1369578054_0', '138002006#0_0', ':11644940310_5_0')], [('1369578054_1', '138002006#0_1', ':11644940310_5_1')], [('1369578054_1', '-422986370#2_1', ':11644940310_7_0')], [('1254771874#0_0', '-422986370#2_0', ':11644940310_8_0')], [('1254771874#0_0', '1341093415#0_0', ':11644940310_9_0')], [('1254771874#0_1', '1341093415#0_1', ':11644940310_9_1')], [('1254771874#0_2', '1341093415#0_2', ':11644940310_9_2')], [('1254771874#0_3', '1341093415#0_3', ':11644940310_9_3')], [('1254771874#0_3', '138002006#0_1', ':11644940310_13_0')]]"
GS_11644940310,1,yyyyyyyyrrrrrr,6.0,6.0,6.0,-138002006#3_0 -138002006#3_1 -138002006#3_1 -138002006#3_1 1369578054_0 1369578054_0 1369578054_1 1369578054_1 1254771874#0_0 1254771874#0_0 1254771874#0_1 1254771874#0_2 1254771874#0_3 1254771874#0_3,"[[('-138002006#3_0', '-422986370#2_0', ':11644940310_0_0')], [('-138002006#3_1', '-422986370#2_1', ':11644940310_0_1')], [('-138002006#3_1', '1341093415#0_3', ':11644940310_2_0')], [('-138002006#3_1', '138002006#0_1', ':11644940310_3_0')], [('1369578054_0', '1341093415#0_0', ':11644940310_4_0')], [('1369578054_0', '138002006#0_0', ':11644940310_5_0')], [('1369578054_1', '138002006#0_1', ':11644940310_5_1')], [('1369578054_1', '-422986370#2_1', ':11644940310_7_0')], [('1254771874#0_0', '-422986370#2_0', ':11644940310_8_0')], [('1254771874#0_0', '1341093415#0_0', ':11644940310_9_0')], [('1254771874#0_1', '1341093415#0_1', ':11644940310_9_1')], [('1254771874#0_2', '1341093415#0_2', ':11644940310_9_2')], [('1254771874#0_3', '1341093415#0_3', ':11644940310_9_3')], [('1254771874#0_3', '138002006#0_1', ':11644940310_13_0')]]"
GS_11644940310,2,rrrrrrrrGGGGGG,39.0,13.0,50.0,-138002006#3_0 -138002006#3_1 -138002006#3_1 -138002006#3_1 1369578054_0 1369578054_0 1369578054_1 1369578054_1 1254771874#0_0 1254771874#0_0 1254771874#0_1 1254771874#0_2 1254771874#0_3 1254771874#0_3,"[[('-138002006#3_0', '-422986370#2_0', ':11644940310_0_0')], [('-138002006#3_1', '-422986370#2_1', ':11644940310_0_1')], [('-138002006#3_1', '1341093415#0_3', ':11644940310_2_0')], [('-138002006#3_1', '138002006#0_1', ':11644940310_3_0')], [('1369578054_0', '1341093415#0_0', ':11644940310_4_0')], [('1369578054_0', '138002006#0_0', ':11644940310_5_0')], [('1369578054_1', '138002006#0_1', ':11644940310_5_1')], [('1369578054_1', '-422986370#2_1', ':11644940310_7_0')], [('1254771874#0_0', '-422986370#2_0', ':11644940310_8_0')], [('1254771874#0_0', '1341093415#0_0', ':11644940310_9_0')], [('1254771874#0_1', '1341093415#0_1', ':11644940310_9_1')], [('1254771874#0_2', '1341093415#0_2', ':11644940310_9_2')], [('1254771874#0_3', '1341093415#0_3', ':11644940310_9_3')], [('1254771874#0_3', '138002006#0_1', ':11644940310_13_0')]]"
GS_11644940310,3,rrrrrrrryyyyyy,6.0,6.0,6.0,-138002006#3_0 -138002006#3_1 -138002006#3_1 -138002006#3_1 1369578054_0 1369578054_0 1369578054_1 1369578054_1 1254771874#0_0 1254771874#0_0 1254771874#0_1 1254771874#0_2 1254771874#0_3 1254771874#0_3,"[[('-138002006#3_0', '-422986370#2_0', ':11644940310_0_0')], [('-138002006#3_1', '-422986370#2_1', ':11644940310_0_1')], [('-138002006#3_1', '1341093415#0_3', ':11644940310_2_0')], [('-138002006#3_1', '138002006#0_1', ':11644940310_3_0')], [('1369578054_0', '1341093415#0_0', ':11644940310_4_0')], [('1369578054_0', '138002006#0_0', ':11644940310_5_0')], [('1369578054_1', '138002006#0_1', ':11644940310_5_1')], [('1369578054_1', '-422986370#2_1', ':11644940310_7_0')], [('1254771874#0_0', '-422986370#2_0', ':11644940310_8_0')], [('1254771874#0_0', '1341093415#0_0', ':11644940310_9_0')], [('1254771874#0_1', '1341093415#0_1', ':11644940310_9_1')], [('1254771874#0_2', '1341093415#0_2', ':11644940310_9_2')], [('1254771874#0_3', '1341093415#0_3', ':11644940310_9_3')], [('1254771874#0_3', '138002006#0_1', ':11644940310_13_0')]]"
GS_cluster_11644940326_11644940327_11648561426,0,GGGGggrrrGGrrrrr,24.0,13.0,50.0,799116520_0 799116520_1 799116520_2 799116520_3 799116520_3 799116520_3 189240000#0_0 189240000#0_1 189240000#0_2 1253188486#8_0 1253188486#8_1 1341093416#0_0 1341093416#0_0 1341093416#0_1 1341093416#0_2 1341093416#0_3,"[[('799116520_0', '1254519225#0_0', ':cluster_11644940326_11644940327_11648561426_0_0')], [('799116520_1', '1254519225#0_1', ':cluster_11644940326_11644940327_11648561426_0_1')], [('799116520_2', '1254519225#0_2', ':cluster_11644940326_11644940327_11648561426_0_2')], [('799116520_3', '1254519225#0_3', ':cluster_11644940326_11644940327_11648561426_0_3')], [('799116520_3', '799091563#0_2', ':cluster_11644940326_11644940327_11648561426_4_0')], [('799116520_3', '1254519229#0_0', ':cluster_11644940326_11644940327_11648561426_5_0')], [('189240000#0_0', '1254519229#0_0', ':cluster_11644940326_11644940327_11648561426_6_0')], [('189240000#0_1', '1254519225#0_3', ':cluster_11644940326_11644940327_11648561426_7_0')], [('189240000#0_2', '799091563#0_2', ':cluster_11644940326_11644940327_11648561426_8_0')], [('1253188486#8_0', '799091563#0_0', ':cluster_11644940326_11644940327_11648561426_9_0')], [('1253188486#8_1', '1254519229#0_0', ':cluster_11644940326_11644940327_11648561426_10_0')], [('1341093416#0_0', '1254519225#0_0', ':cluster_11644940326_11644940327_11648561426_11_0')], [('1341093416#0_0', '799091563#0_0', ':cluster_11644940326_11644940327_11648561426_12_0')], [('1341093416#0_1', '799091563#0_1', ':cluster_11644940326_11644940327_11648561426_12_1')], [('1341093416#0_2', '799091563#0_2', ':cluster_11644940326_11644940327_11648561426_12_2')], [('1341093416#0_3', '1254519229#0_0', ':cluster_11644940326_11644940327_11648561426_15_0')]]"
GS_cluster_11644940326_11644940327_11648561426,1,yyyyyyrrrGyrrrrr,6.0,6.0,6.0,799116520_0 799116520_1 799116520_2 799116520_3 799116520_3 799116520_3 189240000#0_0 189240000#0_1 189240000#0_2 1253188486#8_0 1253188486#8_1 1341093416#0_0 1341093416#0_0 1341093416#0_1 1341093416#0_2 1341093416#0_3,"[[('799116520_0', '1254519225#0_0', ':cluster_11644940326_11644940327_11648561426_0_0')], [('799116520_1', '1254519225#0_1', ':cluster_11644940326_11644940327_11648561426_0_1')], [('799116520_2', '1254519225#0_2', ':cluster_11644940326_11644940327_11648561426_0_2')], [('799116520_3', '1254519225#0_3', ':cluster_11644940326_11644940327_11648561426_0_3')], [('799116520_3', '799091563#0_2', ':cluster_11644940326_11644940327_11648561426_4_0')], [('799116520_3', '1254519229#0_0', ':cluster_11644940326_11644940327_11648561426_5_0')], [('189240000#0_0', '1254519229#0_0', ':cluster_11644940326_11644940327_11648561426_6_0')], [('189240000#0_1', '1254519225#0_3', ':cluster_11644940326_11644940327_11648561426_7_0')], [('189240000#0_2', '799091563#0_2', ':cluster_11644940326_11644940327_11648561426_8_0')], [('1253188486#8_0', '799091563#0_0', ':cluster_11644940326_11644940327_11648561426_9_0')], [('1253188486#8_1', '1254519229#0_0', ':cluster_11644940326_11644940327_11648561426_10_0')], [('1341093416#0_0', '1254519225#0_0', ':cluster_11644940326_11644940327_11648561426_11_0')], [('1341093416#0_0', '799091563#0_0', ':cluster_11644940326_11644940327_11648561426_12_0')], [('1341093416#0_1', '799091563#0_1', ':cluster_11644940326_11644940327_11648561426_12_1')], [('1341093416#0_2', '799091563#0_2', ':cluster_11644940326_11644940327_11648561426_12_2')], [('1341093416#0_3', '1254519229#0_0', ':cluster_11644940326_11644940327_11648561426_15_0')]]"
GS_cluster_11644940326_11644940327_11648561426,2,rrrrrrGGgGrrrrrr,24.0,7.0,50.0,799116520_0 799116520_1 799116520_2 799116520_3 799116520_3 799116520_3 189240000#0_0 189240000#0_1 189240000#0_2 1253188486#8_0 1253188486#8_1 1341093416#0_0 1341093416#0_0 1341093416#0_1 1341093416#0_2 1341093416#0_3,"[[('799116520_0', '1254519225#0_0', ':cluster_11644940326_11644940327_11648561426_0_0')], [('799116520_1', '1254519225#0_1', ':cluster_11644940326_11644940327_11648561426_0_1')], [('799116520_2', '1254519225#0_2', ':cluster_11644940326_11644940327_11648561426_0_2')], [('799116520_3', '1254519225#0_3', ':cluster_11644940326_11644940327_11648561426_0_3')], [('799116520_3', '799091563#0_2', ':cluster_11644940326_11644940327_11648561426_4_0')], [('799116520_3', '1254519229#0_0', ':cluster_11644940326_11644940327_11648561426_5_0')], [('189240000#0_0', '1254519229#0_0', ':cluster_11644940326_11644940327_11648561426_6_0')], [('189240000#0_1', '1254519225#0_3', ':cluster_11644940326_11644940327_11648561426_7_0')], [('189240000#0_2', '799091563#0_2', ':cluster_11644940326_11644940327_11648561426_8_0')], [('1253188486#8_0', '799091563#0_0', ':cluster_11644940326_11644940327_11648561426_9_0')], [('1253188486#8_1', '1254519229#0_0', ':cluster_11644940326_11644940327_11648561426_10_0')], [('1341093416#0_0', '1254519225#0_0', ':cluster_11644940326_11644940327_11648561426_11_0')], [('1341093416#0_0', '799091563#0_0', ':cluster_11644940326_11644940327_11648561426_12_0')], [('1341093416#0_1', '799091563#0_1', ':cluster_11644940326_11644940327_11648561426_12_1')], [('1341093416#0_2', '799091563#0_2', ':cluster_11644940326_11644940327_11648561426_12_2')], [('1341093416#0_3', '1254519229#0_0', ':cluster_11644940326_11644940327_11648561426_15_0')]]"
GS_cluster_11644940326_11644940327_11648561426,3,rrrrrryyyyrrrrrr,6.0,6.0,6.0,799116520_0 799116520_1 799116520_2 799116520_3 799116520_3 799116520_3 189240000#0_0 189240000#0_1 189240000#0_2 1253188486#8_0 1253188486#8_1 1341093416#0_0 1341093416#0_0 1341093416#0_1 1341093416#0_2 1341093416#0_3,"[[('799116520_0', '1254519225#0_0', ':cluster_11644940326_11644940327_11648561426_0_0')], [('799116520_1', '1254519225#0_1', ':cluster_11644940326_11644940327_11648561426_0_1')], [('799116520_2', '1254519225#0_2', ':cluster_11644940326_11644940327_11648561426_0_2')], [('799116520_3', '1254519225#0_3', ':cluster_11644940326_11644940327_11648561426_0_3')], [('799116520_3', '799091563#0_2', ':cluster_11644940326_11644940327_11648561426_4_0')], [('799116520_3', '1254519229#0_0', ':cluster_11644940326_11644940327_11648561426_5_0')], [('189240000#0_0', '1254519229#0_0', ':cluster_11644940326_11644940327_11648561426_6_0')], [('189240000#0_1', '1254519225#0_3', ':cluster_11644940326_11644940327_11648561426_7_0')], [('189240000#0_2', '799091563#0_2', ':cluster_11644940326_11644940327_11648561426_8_0')], [('1253188486#8_0', '799091563#0_0', ':cluster_11644940326_11644940327_11648561426_9_0')], [('1253188486#8_1', '1254519229#0_0', ':cluster_11644940326_11644940327_11648561426_10_0')], [('1341093416#0_0', '1254519225#0_0', ':cluster_11644940326_11644940327_11648561426_11_0')], [('1341093416#0_0', '799091563#0_0', ':cluster_11644940326_11644940327_11648561426_12_0')], [('1341093416#0_1', '799091563#0_1', ':cluster_11644940326_11644940327_11648561426_12_1')], [('1341093416#0_2', '799091563#0_2', ':cluster_11644940326_11644940327_11648561426_12_2')], [('1341093416#0_3', '1254519229#0_0', ':cluster_11644940326_11644940327_11648561426_15_0')]]"
GS_cluster_11644940326_11644940327_11648561426,4,rrrrrrrrrrrGGGGG,24.0,13.0,50.0,799116520_0 799116520_1 799116520_2 799116520_3 799116520_3 799116520_3 189240000#0_0 189240000#0_1 189240000#0_2 1253188486#8_0 1253188486#8_1 1341093416#0_0 1341093416#0_0 1341093416#0_1 1341093416#0_2 1341093416#0_3,"[[('799116520_0', '1254519225#0_0', ':cluster_11644940326_11644940327_11648561426_0_0')], [('799116520_1', '1254519225#0_1', ':cluster_11644940326_11644940327_11648561426_0_1')], [('799116520_2', '1254519225#0_2', ':cluster_11644940326_11644940327_11648561426_0_2')], [('799116520_3', '1254519225#0_3', ':cluster_11644940326_11644940327_11648561426_0_3')], [('799116520_3', '799091563#0_2', ':cluster_11644940326_11644940327_11648561426_4_0')], [('799116520_3', '1254519229#0_0', ':cluster_11644940326_11644940327_11648561426_5_0')], [('189240000#0_0', '1254519229#0_0', ':cluster_11644940326_11644940327_11648561426_6_0')], [('189240000#0_1', '1254519225#0_3', ':cluster_11644940326_11644940327_11648561426_7_0')], [('189240000#0_2', '799091563#0_2', ':cluster_11644940326_11644940327_11648561426_8_0')], [('1253188486#8_0', '799091563#0_0', ':cluster_11644940326_11644940327_11648561426_9_0')], [('1253188486#8_1', '1254519229#0_0', ':cluster_11644940326_11644940327_11648561426_10_0')], [('1341093416#0_0', '1254519225#0_0', ':cluster_11644940326_11644940327_11648561426_11_0')], [('1341093416#0_0', '799091563#0_0', ':cluster_11644940326_11644940327_11648561426_12_0')], [('1341093416#0_1', '799091563#0_1', ':cluster_11644940326_11644940327_11648561426_12_1')], [('1341093416#0_2', '799091563#0_2', ':cluster_11644940326_11644940327_11648561426_12_2')], [('1341093416#0_3', '1254519229#0_0', ':cluster_11644940326_11644940327_11648561426_15_0')]]"
GS_cluster_11644940326_11644940327_11648561426,5,rrrrrrrrrrryyyyy,6.0,6.0,6.0,799116520_0 799116520_1 799116520_2 799116520_3 799116520_3 799116520_3 189240000#0_0 189240000#0_1 189240000#0_2 1253188486#8_0 1253188486#8_1 1341093416#0_0 1341093416#0_0 1341093416#0_1 1341093416#0_2 1341093416#0_3,"[[('799116520_0', '1254519225#0_0', ':cluster_11644940326_11644940327_11648561426_0_0')], [('799116520_1', '1254519225#0_1', ':cluster_11644940326_11644940327_11648561426_0_1')], [('799116520_2', '1254519225#0_2', ':cluster_11644940326_11644940327_11648561426_0_2')], [('799116520_3', '1254519225#0_3', ':cluster_11644940326_11644940327_11648561426_0_3')], [('799116520_3', '799091563#0_2', ':cluster_11644940326_11644940327_11648561426_4_0')], [('799116520_3', '1254519229#0_0', ':cluster_11644940326_11644940327_11648561426_5_0')], [('189240000#0_0', '1254519229#0_0', ':cluster_11644940326_11644940327_11648561426_6_0')], [('189240000#0_1', '1254519225#0_3', ':cluster_11644940326_11644940327_11648561426_7_0')], [('189240000#0_2', '799091563#0_2', ':cluster_11644940326_11644940327_11648561426_8_0')], [('1253188486#8_0', '799091563#0_0', ':cluster_11644940326_11644940327_11648561426_9_0')], [('1253188486#8_1', '1254519229#0_0', ':cluster_11644940326_11644940327_11648561426_10_0')], [('1341093416#0_0', '1254519225#0_0', ':cluster_11644940326_11644940327_11648561426_11_0')], [('1341093416#0_0', '799091563#0_0', ':cluster_11644940326_11644940327_11648561426_12_0')], [('1341093416#0_1', '799091563#0_1', ':cluster_11644940326_11644940327_11648561426_12_1')], [('1341093416#0_2', '799091563#0_2', ':cluster_11644940326_11644940327_11648561426_12_2')], [('1341093416#0_3', '1254519229#0_0', ':cluster_11644940326_11644940327_11648561426_15_0')]]"
